 98	46	3	14 32 0
 99	50	2	45 5
 100	50	2	48 2
 101	48	2	15 33
 102	52	2	51 1
 103	52	2	42 10
 104	54	2	12 42
 105	50	2	49 1
 106	42	2	41 1
 107	52	2	51 1
 108	44	2	43 1
 109	46	3	43 1 2
 110	54	2	52 2
 111	54	2	50 4
 112	54	2	31 23
 113	50	2	48 2
 114	52	3	33 16 3
 115	44	2	33 11
 116	48	2	48 0
 117	48	2	38 10
 118	46	2	43 3
 119	42	2	25 17
 120	52	2	47 5
 121	50	2	21 29
 122	50	2	34 16
 123	52	2	46 6
 124	50	3	39 11 0
 125	50	2	4 46
 126	50	2	34 16
 127	48	2	46 2
 128	50	2	48 2
 129	48	2	47 1
 130	52	2	51 1
 131	44	2	43 1
 132	44	2	43 1
 133	50	2	46 4
 134	44	2	42 2
 135	52	2	39 13
 136	40	2	37 3
 137	44	2	44 0
 138	52	2	49 3
 139	48	2	47 1
 140	52	2	48 4
 141	40	2	22 18
 142	52	2	52 0
 143	42	3	42 0 0
 144	54	2	46 8
 145	48	2	48 0
 146	48	2	37 11
 147	52	2	48 4
 148	52	2	52 0
 149	54	3	46 6 2
 150	50	3	45 1 4
 151	44	3	27 6 11
 152	50	3	5 43 2
 153	50	2	49 1
 154	42	2	42 0
 155	52	2	42 10
 156	46	2	23 23
 157	48	3	45 3 0
 158	44	3	35 8 1
 159	50	2	46 4
 160	52	2	50 2
 161	44	2	9 35
 162	42	3	37 5 0
 163	44	2	31 13
 164	50	2	50 0
 165	48	2	44 4
 166	48	2	11 37
 167	52	2	46 6
 168	50	2	49 1
 169	46	3	6 30 10
 170	48	2	45 3
 171	50	2	45 5
 172	50	2	30 20
 173	46	2	36 10
 174	44	2	41 3
 175	48	2	44 4
 176	54	2	41 13
 177	50	2	45 5
 178	54	2	54 0
 179	50	2	33 17
 180	48	2	37 11
 181	52	3	49 2 1
 182	52	2	49 3
 183	46	4	32 9 4 1
 184	50	2	34 16
 185	48	2	37 11
 186	48	2	48 0
 187	48	2	12 36
 188	46	2	25 21
 189	52	2	51 1
 190	46	3	39 1 6
 191	50	3	5 1 44
 192	46	2	45 1
 193	52	2	50 2
 194	54	3	44 7 3
 195	46	2	43 3
 196	44	2	42 2
 197	50	3	30 14 6
 198	46	3	37 9 0
 199	48	2	45 3
 200	42	2	41 1
 201	46	2	46 0
 202	52	2	48 4
 203	48	2	39 9
 204	48	2	48 0
 205	46	2	45 1
 206	54	3	49 1 4
 207	42	2	38 4
 208	50	2	50 0
 209	54	2	40 14
 210	48	3	46 1 1
 211	54	2	44 10
 212	46	2	42 4
 213	40	2	37 3
 214	42	2	39 3
 215	48	2	38 10
 216	50	2	50 0
 217	48	2	47 1
 218	46	2	41 5
 219	52	2	50 2
 220	52	2	16 36
 221	52	2	51 1
 222	48	2	47 1
 223	44	2	44 0
 224	50	2	46 4
 225	54	3	28 20 6
 226	50	2	48 2
 227	52	2	51 1
 228	46	2	43 3
 229	44	2	36 8
 230	48	2	32 16
 231	50	2	49 1
 232	52	2	50 2
 233	50	2	49 1
 234	54	2	24 30
 235	52	3	7 45 0
 236	50	2	47 3
 237	54	2	45 9
 238	50	2	45 5
 239	50	2	34 16
 240	40	2	40 0
 241	52	2	52 0
 242	50	2	48 2
 243	46	2	43 3
 244	48	2	42 6
 245	50	2	44 6
 246	50	2	40 10
 247	42	2	41 1
 248	50	2	46 4
 249	48	2	47 1
 250	54	2	54 0
 251	48	3	35 10 3
 252	46	2	38 8
 253	50	2	25 25
 254	42	3	40 2 0
 255	44	2	41 3
 256	52	2	52 0
 257	52	2	17 35
 258	48	2	43 5
 259	52	2	50 2
 260	46	3	2 5 39
 261	46	2	46 0
 262	50	2	48 2
 263	44	2	43 1
 264	50	2	48 2
 265	48	2	41 7
 266	54	2	52 2
 267	50	3	11 15 24
 268	44	2	3 41
 269	48	2	47 1
 270	46	2	45 1
 271	54	2	54 0
 272	48	2	48 0
 273	42	2	41 1
 274	50	2	50 0
 275	40	2	39 1
 276	46	2	45 1
 277	52	2	51 1
 278	44	2	36 8
 279	52	3	42 4 6
 280	48	2	47 1
 281	52	2	34 18
 282	50	2	48 2
 283	38	2	33 5
 284	44	2	44 0
 285	46	2	44 2
 286	48	3	40 7 1
 287	48	2	47 1
 288	44	2	44 0
 289	54	2	52 2
 290	44	3	2 37 5
 291	54	2	51 3
 292	44	2	32 12
 293	50	2	9 41
 294	50	2	49 1
 295	44	3	43 1 0
 296	46	2	42 4
 297	52	2	51 1
 298	48	2	42 6
 299	46	2	46 0
 300	50	2	36 14
 301	48	2	46 2
 302	48	2	30 18
 303	52	3	32 20 0
 304	54	2	53 1
 305	52	3	48 3 1
 306	52	2	49 3
 307	46	2	45 1
 308	54	2	36 18
 309	50	2	49 1
 310	48	2	48 0
 311	48	2	15 33
 312	52	2	52 0
 313	48	2	40 8
 314	48	2	42 6
 315	48	2	43 5
 316	48	2	46 2
 317	52	2	42 10
 318	46	2	45 1
 319	44	2	44 0
 320	50	2	38 12
 321	50	3	18 32 0
 322	52	2	50 2
 323	46	2	40 6
 324	50	2	40 10
 325	44	2	42 2
 326	42	2	39 3
 327	52	2	38 14
 328	50	2	32 18
 329	50	2	0 50
 330	52	2	32 20
 331	48	2	47 1
 332	50	2	42 8
 333	46	3	23 16 7
 334	48	2	41 7
 335	52	3	44 4 4
 336	40	3	40 0 0
 337	50	2	43 7
 338	46	2	44 2
 339	52	2	52 0
 340	52	3	37 13 2
 341	52	2	43 9
 342	50	3	19 22 9
 343	44	2	33 11
 344	48	3	43 3 2
 345	52	2	51 1
 346	52	2	49 3
 347	54	2	53 1
 348	50	2	49 1
 349	52	2	34 18
 350	46	3	35 2 9
 351	52	2	35 17
 352	50	3	50 0 0
 353	50	2	38 12
 354	46	2	42 4
 355	44	2	44 0
 356	50	2	38 12
 357	42	2	36 6
 358	46	2	35 11
 359	50	2	40 10
 360	48	2	47 1
 361	50	2	46 4
 362	48	2	15 33
 363	40	2	40 0
 364	42	3	36 5 1
 365	52	2	48 4
 366	50	2	49 1
 367	50	2	44 6
 368	48	2	46 2
 369	50	3	38 6 6
 370	42	2	35 7
 371	50	2	43 7
 372	44	2	43 1
 373	42	2	19 23
 374	50	2	41 9
 375	50	2	46 4
 376	48	2	44 4
 377	54	2	47 7
 378	48	4	10 15 23 0
 379	50	2	30 20
 380	50	2	49 1
 381	44	2	37 7
 382	42	3	18 24 0
 383	44	2	43 1
 384	52	2	52 0
 385	44	2	41 3
 386	46	2	37 9
 387	54	2	51 3
 388	46	2	45 1
 389	52	2	50 2
 390	46	3	42 3 1
 391	50	2	48 2
 392	50	2	18 32
 393	52	2	14 38
 394	52	2	51 1
 395	50	2	48 2
 396	48	2	46 2
 397	50	2	50 0
 398	52	2	51 1
 399	48	3	44 1 3
 400	54	3	50 3 1
 401	48	2	18 30
 402	54	2	35 19
 403	52	2	49 3
 404	48	2	46 2
 405	46	3	21 23 2
 406	54	3	7 41 6
 407	48	2	38 10
 408	50	2	48 2
 409	52	2	44 8
 410	46	3	3 43 0
 411	46	2	46 0
 412	50	3	39 7 4
 413	44	3	29 15 0
 414	46	2	28 18
 415	50	6	27 6 9 7 0 1
 416	48	2	36 12
 417	50	3	46 4 0
 418	50	2	11 39
 419	50	2	41 9
 420	50	3	41 9 0
 421	48	2	46 2
 422	50	2	43 7
 423	46	2	36 10
 424	52	2	50 2
 425	48	2	40 8
 426	52	2	48 4
 427	52	2	32 20
 428	50	2	23 27
 429	52	2	51 1
 430	50	2	44 6
 431	50	2	46 4
 432	52	2	51 1
 433	52	2	49 3
 434	52	2	47 5
 435	40	2	33 7
 436	50	2	19 31
 437	50	3	38 11 1
 438	48	2	37 11
 439	52	2	50 2
 440	52	2	35 17
 441	44	2	44 0
 442	46	2	43 3
 443	46	3	43 3 0
 444	54	3	42 10 2
 445	54	2	51 3
 446	52	3	49 1 2
 447	54	3	45 9 0
 448	44	2	44 0
 449	44	2	40 4
 450	54	2	49 5
 451	42	2	37 5
 452	50	2	47 3
 453	50	2	46 4
 454	48	2	47 1
 455	48	2	44 4
 456	50	2	49 1
 457	48	2	41 7
 458	50	2	46 4
 459	52	2	50 2
 460	50	2	49 1
 461	52	2	51 1
 462	46	2	41 5
 463	50	2	32 18
 464	52	2	52 0
 465	48	2	34 14
 466	46	3	32 6 8
 467	48	2	48 0
 468	44	2	11 33
 469	40	2	40 0
 470	48	2	41 7
 471	44	2	20 24
 472	52	2	50 2
 473	54	2	52 2
 474	50	2	29 21
 475	52	2	52 0
 476	50	2	49 1
 477	50	2	48 2
 478	52	2	48 4
 479	48	2	36 12
 480	50	2	38 12
 481	54	2	54 0
 482	46	2	38 8
 483	44	2	39 5
 484	52	2	45 7
 485	52	2	33 19
 486	52	3	51 1 0
 487	52	2	47 5
 488	50	3	5 43 2
 489	50	2	50 0
 490	52	2	51 1
 491	48	2	48 0
 492	42	3	37 4 1
 493	50	2	45 5
 494	40	2	40 0
 495	54	2	46 8
 496	46	2	46 0
 497	46	2	39 7
 498	50	2	49 1
 499	52	2	40 12
 500	48	2	48 0
 501	52	2	50 2
 502	54	2	52 2
 503	52	2	48 4
 504	52	2	50 2
 505	46	2	45 1
 506	52	2	50 2
 507	42	2	42 0
 508	48	2	48 0
 509	52	2	51 1
 510	40	3	35 3 2
 511	52	3	51 0 1
 512	44	2	40 4
 513	48	3	39 0 9
 514	50	2	43 7
 515	50	2	37 13
 516	50	2	41 9
 517	52	2	51 1
 518	48	3	36 12 0
 519	52	2	51 1
 520	54	2	52 2
 521	52	2	51 1
 522	46	2	35 11
 523	52	2	31 21
 524	48	2	46 2
 525	52	3	12 32 8
 526	52	2	32 20
 527	54	2	49 5
 528	48	2	45 3
 529	50	2	44 6
 530	54	2	27 27
 531	50	2	49 1
 532	50	2	45 5
 533	54	2	28 26
 534	48	2	10 38
 535	46	2	29 17
 536	44	2	17 27
 537	42	2	32 10
 538	52	2	51 1
 539	54	2	53 1
 540	50	3	15 33 2
 541	50	2	33 17
 542	50	2	50 0
 543	46	2	45 1
 544	52	2	45 7
 545	52	2	49 3
 546	50	2	46 4
 547	50	2	47 3
 548	48	2	47 1
 549	46	2	46 0
 550	46	2	44 2
 551	48	2	46 2
 552	52	2	51 1
 553	50	2	45 5
 554	42	3	19 20 3
 555	50	2	18 32
 556	48	2	43 5
 557	46	2	45 1
 558	54	2	53 1
 559	46	3	22 9 15
 560	52	2	48 4
 561	46	4	35 11 0 0
 562	46	2	32 14
 563	52	2	17 35
 564	52	3	26 1 25
 565	54	3	52 1 1
 566	46	2	43 3
 567	48	2	40 8
 568	40	3	36 3 1
 569	46	2	45 1
 570	48	2	14 34
 571	46	2	42 4
 572	50	2	45 5
 573	48	3	46 1 1
 574	52	2	34 18
 575	50	2	11 39
 576	50	2	35 15
 577	52	2	51 1
 578	48	2	47 1
 579	52	2	49 3
 580	54	2	3 51
 581	52	3	52 0 0
 582	52	2	48 4
 583	48	2	46 2
 584	50	2	47 3
 585	52	2	51 1
 586	50	2	49 1
 587	40	2	36 4
 588	52	2	27 25
 589	46	2	39 7
 590	48	2	47 1
 591	50	4	46 4 0 0
 592	46	3	7 37 2
 593	50	2	49 1
 594	50	2	50 0
 595	46	2	45 1
 596	46	2	22 24
 597	52	2	51 1
 598	48	2	47 1
 599	50	2	50 0
 600	48	2	47 1
 601	48	2	46 2
 602	48	2	23 25
 603	52	2	43 9
 604	52	2	51 1
 605	44	3	2 42 0
 606	52	2	52 0
 607	44	2	43 1
 608	44	2	43 1
 609	44	4	34 4 1 5
 610	52	2	52 0
 611	44	3	14 30 0
 612	54	2	33 21
 613	50	2	50 0
 614	42	2	31 11
 615	48	3	46 0 2
 616	48	2	31 17
 617	50	2	47 3
 618	54	2	42 12
 619	48	3	31 10 7
 620	42	2	42 0
 621	42	2	41 1
 622	50	4	10 29 4 7
 623	52	3	38 13 1
 624	48	2	35 13
 625	42	2	42 0
 626	46	2	44 2
 627	54	2	53 1
 628	40	2	39 1
 629	52	2	41 11
 630	50	2	47 3
 631	40	2	39 1
 632	46	2	40 6
 633	54	2	51 3
 634	52	2	50 2
 635	54	2	54 0
 636	50	2	48 2
 637	44	2	42 2
 638	48	2	47 1
 639	52	2	49 3
 640	44	4	32 6 5 1
 641	50	2	49 1
 642	46	2	36 10
 643	40	2	24 16
 644	44	2	31 13
 645	46	2	34 12
 646	52	2	51 1
 647	46	2	20 26
 648	54	2	43 11
 649	54	2	48 6
 650	54	2	36 18
 651	50	2	49 1
 652	52	2	44 8
 653	46	2	44 2
 654	54	2	53 1
 655	52	2	48 4
 656	44	2	42 2
 657	38	4	0 33 4 1
 658	54	2	2 52
 659	50	4	8 19 22 1
 660	50	2	43 7
 661	52	2	47 5
 662	50	2	49 1
 663	46	2	46 0
 664	52	3	45 7 0
 665	48	2	39 9
 666	54	2	33 21
 667	50	2	46 4
 668	46	2	46 0
 669	48	2	47 1
 670	54	2	53 1
 671	52	2	51 1
 672	46	2	45 1
 673	50	2	49 1
 674	44	2	32 12
 675	50	2	49 1
 676	50	2	49 1
 677	50	2	44 6
 678	50	2	35 15
 679	50	2	42 8
 680	50	2	35 15
 681	48	2	48 0
 682	52	2	47 5
 683	42	2	2 40
 684	48	2	45 3
 685	50	2	34 16
 686	48	3	27 7 14
 687	54	2	53 1
 688	52	2	37 15
 689	52	2	51 1
 690	50	2	47 3
 691	48	2	45 3
 692	54	2	7 47
 693	44	2	37 7
 694	46	2	8 38
 695	50	3	45 3 2
 696	42	2	41 1
 697	54	2	30 24
 698	52	2	50 2
 699	50	2	26 24
 700	48	2	46 2
 701	52	2	47 5
 702	48	2	47 1
 703	50	2	39 11
 704	44	2	43 1
 705	54	2	54 0
 706	46	2	43 3
 707	54	2	53 1
 708	50	2	39 11
 709	52	3	35 6 11
 710	44	2	19 25
 711	48	2	42 6
 712	50	2	49 1
 713	46	3	31 13 2
 714	40	2	39 1
 715	48	2	39 9
 716	48	2	47 1
 717	52	2	25 27
 718	50	2	49 1
 719	50	3	38 12 0
 720	48	2	35 13
 721	46	2	42 4
 722	50	2	50 0
 723	46	2	28 18
 724	50	2	44 6
 725	50	2	28 22
 726	46	2	42 4
 727	44	2	42 2
 728	50	4	45 1 0 4
 729	46	2	45 1
 730	52	2	51 1
 731	50	2	44 6
 732	48	2	46 2
 733	48	2	42 6
 734	44	3	38 4 2
 735	50	2	50 0
 736	54	2	54 0
 737	36	2	36 0
 738	52	3	3 39 10
 739	48	2	28 20
 740	52	3	51 1 0
 741	52	2	49 3
 742	50	3	17 33 0
 743	50	3	37 1 12
 744	48	2	44 4
 745	50	2	37 13
 746	52	2	51 1
 747	48	2	47 1
 748	44	3	15 11 18
 749	46	2	45 1
 750	50	2	48 2
 751	46	2	35 11
 752	52	2	47 5
 753	50	2	45 5
 754	54	2	50 4
 755	52	2	8 44
 756	52	3	42 6 4
 757	52	2	34 18
 758	50	3	36 11 3
 759	46	4	19 19 1 7
 760	54	2	44 10
 761	50	3	47 2 1
 762	46	5	22 11 6 5 2
 763	48	2	14 34
 764	36	2	34 2
 765	46	3	38 2 6
 766	52	2	52 0
 767	42	2	39 3
 768	46	2	38 8
 769	52	2	24 28
 770	54	2	53 1
 771	44	2	35 9
 772	50	3	14 33 3
 773	50	2	48 2
 774	50	2	44 6
 775	50	3	43 6 1
 776	48	3	14 31 3
 777	54	2	54 0
 778	52	2	48 4
 779	52	3	10 16 26
 780	54	2	50 4
 781	44	3	40 3 1
 782	42	2	40 2
 783	46	2	43 3
 784	48	2	46 2
 785	40	2	30 10
 786	50	3	33 16 1
 787	50	2	49 1
 788	50	2	47 3
 789	52	3	49 1 2
 790	46	2	34 12
 791	48	2	41 7
 792	50	2	50 0
 793	48	3	33 8 7
 794	50	2	47 3
 795	46	2	41 5
 796	46	2	36 10
 797	50	2	20 30
 798	48	2	41 7
 799	50	2	30 20
 800	44	3	14 7 23
 801	52	2	50 2
 802	46	3	45 0 1
 803	48	3	47 1 0
 804	50	2	33 17
 805	42	2	38 4
 806	50	2	39 11
 807	48	3	21 27 0
 808	50	2	42 8
 809	48	4	34 10 3 1
 810	48	2	46 2
 811	52	2	49 3
 812	50	3	33 16 1
 813	42	2	42 0
 814	48	2	32 16
 815	48	2	48 0
 816	40	2	40 0
 817	44	2	39 5
 818	50	3	36 3 11
 819	50	2	36 14
 820	52	2	51 1
 821	52	2	51 1
 822	50	2	43 7
 823	50	3	11 37 2
 824	44	2	41 3
 825	48	2	29 19
 826	52	2	39 13
 827	54	2	50 4
 828	52	2	52 0
 829	52	2	52 0
 830	48	2	47 1
 831	42	2	38 4
 832	50	2	48 2
 833	54	2	53 1
 834	48	2	41 7
 835	44	2	12 32
 836	50	2	17 33
 837	44	2	42 2
 838	54	2	47 7
 839	46	3	44 2 0
 840	50	2	44 6
 841	52	2	34 18
 842	54	2	53 1
 843	46	2	37 9
 844	50	2	48 2
 845	48	2	46 2
 846	48	2	42 6
 847	46	2	45 1
 848	52	2	50 2
 849	54	2	40 14
 850	46	2	35 11
 851	46	2	44 2
 852	54	2	54 0
 853	46	3	19 19 8
 854	52	2	52 0
 855	54	2	4 50
 856	54	2	49 5
 857	44	2	40 4
 858	44	3	24 19 1
 859	40	2	40 0
 860	46	2	38 8
 861	46	3	43 3 0
 862	46	2	26 20
 863	48	2	46 2
 864	52	3	51 1 0
 865	52	4	35 9 7 1
 866	46	2	36 10
 867	52	2	52 0
 868	50	2	41 9
 869	50	3	35 13 2
 870	48	2	45 3
 871	38	2	32 6
 872	44	2	8 36
 873	44	2	40 4
 874	54	2	53 1
 875	46	3	44 0 2
 876	44	2	31 13
 877	50	2	46 4
 878	54	2	37 17
 879	48	2	44 4
 880	52	3	43 3 6
 881	46	3	42 2 2
 882	50	2	43 7
 883	52	2	40 12
 884	52	2	45 7
 885	44	3	27 14 3
 886	54	3	8 45 1
 887	48	2	45 3
 888	46	2	37 9
 889	52	2	49 3
 890	44	3	42 2 0
 891	52	2	38 14
 892	48	3	17 26 5
 893	52	3	10 42 0
 894	48	2	45 3
 895	40	2	30 10
 896	50	2	48 2
 897	48	2	48 0
 898	48	3	6 22 20
 899	48	2	44 4
 900	48	2	47 1
 901	48	2	36 12
 902	48	2	46 2
 903	46	2	44 2
 904	44	2	43 1
 905	48	3	44 3 1
 906	48	2	47 1
 907	44	2	41 3
 908	48	2	44 4
 909	46	3	42 4 0
 910	48	2	48 0
 911	50	3	17 28 5
 912	50	2	48 2
 913	54	2	27 27
 914	54	2	54 0
 915	54	2	51 3
 916	48	3	43 5 0
 917	54	2	51 3
 918	50	2	44 6
 919	48	3	23 20 5
 920	36	2	13 23
 921	52	2	49 3
 922	52	2	47 5
 923	44	2	43 1
 924	46	2	14 32
 925	50	2	48 2
 926	46	2	46 0
 927	32	2	26 6
 928	50	2	50 0
 929	46	2	45 1
 930	46	2	26 20
 931	50	2	38 12
 932	48	2	48 0
 933	50	2	49 1
 934	52	2	31 21
 935	48	3	0 22 26
 936	50	2	41 9
 937	52	3	42 8 2
 938	44	2	43 1
 939	46	2	46 0
 940	50	3	32 3 15
 941	48	2	45 3
 942	54	2	54 0
 943	50	2	49 1
 944	50	2	49 1
 945	52	2	50 2
 946	50	2	28 22
 947	44	2	35 9
 948	48	3	5 42 1
 949	44	2	7 37
 950	48	2	46 2
 951	36	2	33 3
 952	42	2	42 0
 953	50	2	49 1
 954	50	2	48 2
 955	46	2	41 5
 956	52	2	45 7
 957	50	2	49 1
 958	40	4	10 21 5 4
 959	50	2	50 0
 960	46	3	35 6 5
 961	52	2	46 6
 962	48	2	35 13
 963	52	2	48 4
 964	46	3	45 0 1
 965	52	2	43 9
 966	48	2	25 23
 967	52	2	46 6
 968	48	2	45 3
 969	50	2	49 1
 970	52	3	29 23 0
 971	52	2	51 1
 972	48	2	48 0
 973	48	2	42 6
 974	52	3	48 2 2
 975	48	2	37 11
 976	48	3	46 1 1
 977	52	2	36 16
 978	50	2	40 10
 979	50	2	49 1
 980	44	3	38 2 4
 981	44	2	38 6
 982	46	3	1 44 1
 983	54	2	53 1
 984	50	2	50 0
 985	46	2	44 2
 986	54	2	26 28
 987	46	2	44 2
 988	42	2	41 1
 989	44	3	40 2 2
 990	46	2	10 36
 991	46	2	40 6
 992	42	2	32 10
 993	50	2	30 20
 994	50	3	47 3 0
 995	46	2	43 3
 996	50	2	50 0
 997	50	2	50 0
 998	52	3	50 1 1
 999	50	2	48 2
 1000	52	2	52 0
 1001	50	3	47 1 2
 1002	52	2	46 6
 1003	54	2	42 12
 1004	50	2	22 28
 1005	50	2	46 4
 1006	48	3	1 46 1
 1007	54	2	51 3
 1008	48	2	47 1
 1009	46	5	7 29 9 1 0
 1010	50	2	49 1
 1011	48	3	30 10 8
 1012	52	4	37 13 1 1
 1013	48	2	35 13
 1014	54	2	53 1
 1015	50	2	45 5
 1016	42	2	36 6
 1017	44	5	33 9 1 1 0
 1018	54	2	49 5
 1019	50	2	50 0
 1020	50	2	49 1
 1021	44	2	43 1
 1022	44	2	43 1
 1023	52	3	36 8 8
 1024	50	2	42 8
 1025	42	2	38 4
 1026	42	2	30 12
 1027	44	4	41 1 1 1
 1028	54	3	16 36 2
 1029	50	2	15 35
 1030	48	2	30 18
 1031	48	2	45 3
 1032	54	3	41 13 0
 1033	42	3	17 24 1
 1034	48	2	48 0
 1035	48	2	47 1
 1036	50	2	10 40
 1037	54	2	52 2
 1038	46	2	45 1
 1039	48	2	47 1
 1040	52	3	49 2 1
 1041	52	2	51 1
 1042	54	2	53 1
 1043	54	2	50 4
 1044	52	2	32 20
 1045	46	2	27 19
 1046	46	2	45 1
 1047	46	3	12 15 19
 1048	54	2	27 27
 1049	40	2	39 1
 1050	52	2	28 24
 1051	54	2	52 2
 1052	48	2	44 4
 1053	46	3	37 8 1
 1054	48	3	39 1 8
 1055	50	3	47 2 1
 1056	48	2	42 6
 1057	44	2	39 5
 1058	52	2	52 0
 1059	48	2	0 48
 1060	46	2	35 11
 1061	52	2	48 4
 1062	48	2	40 8
 1063	40	2	39 1
 1064	50	2	48 2
 1065	38	6	9 20 3 1 5 0
 1066	50	2	50 0
 1067	44	3	29 15 0
 1068	46	2	43 3
 1069	48	2	5 43
 1070	48	5	10 35 0 2 1
 1071	52	2	46 6
 1072	52	2	49 3
 1073	52	2	48 4
 1074	48	3	19 26 3
 1075	52	2	51 1
 1076	46	2	41 5
 1077	46	2	42 4
 1078	50	2	50 0
 1079	50	2	50 0
 1080	50	2	50 0
 1081	52	2	51 1
 1082	46	2	41 5
 1083	50	2	50 0
 1084	50	2	39 11
 1085	52	2	51 1
 1086	44	3	37 2 5
 1087	52	2	23 29
 1088	52	3	42 10 0
 1089	48	2	48 0
 1090	54	3	34 15 5
 1091	52	2	49 3
 1092	44	2	44 0
 1093	46	3	45 0 1
 1094	46	2	40 6
 1095	48	4	42 6 0 0
 1096	50	2	50 0
 1097	48	2	15 33
 1098	52	2	36 16
 1099	50	2	46 4
 1100	54	2	39 15
 1101	44	3	36 7 1
 1102	50	2	46 4
 1103	52	2	52 0
 1104	52	2	50 2
 1105	52	2	42 10
 1106	52	2	45 7
 1107	48	2	46 2
 1108	48	3	8 12 28
 1109	44	3	39 5 0
 1110	54	2	53 1
 1111	44	2	43 1
 1112	52	2	51 1
 1113	46	2	44 2
 1114	42	2	41 1
 1115	54	3	48 5 1
 1116	50	2	48 2
 1117	52	2	49 3
 1118	52	2	51 1
 1119	42	2	41 1
 1120	44	2	44 0
 1121	44	3	28 11 5
 1122	50	2	47 3
 1123	50	3	31 3 16
 1124	52	2	46 6
 1125	50	2	30 20
 1126	50	3	43 6 1
 1127	48	3	42 5 1
 1128	54	2	53 1
 1129	42	3	27 15 0
 1130	48	2	45 3
 1131	50	2	49 1
 1132	52	2	16 36
 1133	48	2	47 1
 1134	44	2	43 1
 1135	48	2	27 21
 1136	40	2	24 16
 1137	50	2	36 14
 1138	48	2	27 21
 1139	40	2	37 3
 1140	52	2	5 47
 1141	44	2	40 4
 1142	50	2	49 1
 1143	50	2	11 39
 1144	48	2	3 45
 1145	44	2	40 4
 1146	52	2	8 44
 1147	52	2	48 4
 1148	50	4	4 43 0 3
 1149	52	2	20 32
 1150	52	2	51 1
 1151	54	2	41 13
 1152	54	2	43 11
 1153	48	2	47 1
 1154	52	2	51 1
 1155	44	2	38 6
 1156	42	2	42 0
 1157	46	3	43 3 0
 1158	50	2	42 8
 1159	50	2	50 0
 1160	46	2	40 6
 1161	48	2	34 14
 1162	48	2	46 2
 1163	44	2	42 2
 1164	52	3	14 34 4
 1165	52	2	52 0
 1166	46	2	19 27
 1167	52	2	51 1
 1168	54	3	47 6 1
 1169	50	2	25 25
 1170	54	2	46 8
 1171	38	2	34 4
 1172	40	2	36 4
 1173	52	2	45 7
 1174	48	2	45 3
 1175	46	2	39 7
 1176	44	3	34 2 8
 1177	50	2	45 5
 1178	48	2	47 1
 1179	52	2	51 1
 1180	50	2	15 35
 1181	50	2	4 46
 1182	52	3	31 16 5
 1183	54	2	54 0
 1184	44	2	35 9
 1185	50	3	29 19 2
 1186	54	2	51 3
 1187	52	2	52 0
 1188	42	2	39 3
 1189	44	2	26 18
 1190	54	2	50 4
 1191	52	2	20 32
 1192	50	2	44 6
 1193	44	4	42 1 0 1
 1194	46	2	46 0
 1195	50	2	35 15
 1196	52	2	28 24
 1197	48	2	46 2
 1198	46	2	45 1
 1199	50	2	46 4
 1200	48	3	32 16 0
 1201	46	2	45 1
 1202	54	2	43 11
 1203	48	2	48 0
 1204	46	2	9 37
 1205	48	2	32 16
